SID,YEAR,MONTH,DAY,LAKE,STATE_PROV,SITE,ST_SITE,LATITUDE,LONGITUDE,GRID,STAT_DIST,LS_MGMT,SPECIES,STRAIN,NO_STOCKED,YEAR_CLASS,STAGE,AGEMONTH,MARK,MARK_EFF,TAG_NO,TAG_RET,LENGTH,WEIGHT,CONDITION,LOT_CODE,STOCK_METH,AGENCY,VALIDATION,NOTES
20190302,2018,4,23,MI,WI,MENOMONEE RIVER,MILWAUKEE,43.026,-87.9601,2002,WM5,,RBT,CC,1000,2017,y,16,ADCWT,99.3,641074,99.6,165.608,42.63038549,1,RBT-CC-2017-KM,i,WIDNR,2,
20190303,2018,3,14,MI,WI,LITTLE RIVER,MARINETTE,45.0405,-87.7238,703,WM1,,RBT,CC,2183,2017,y,15,ADCWT,99.6,641075,99.8,168.402,97.95918367,1,RBT-CC-2017-KMA,i,WIDNR,2,
20190304,2018,3,15,MI,WI,OCONTO RIVER,OCONTO,44.8574,-88.0494,802,WM1,,RBT,CC,3448,2017,y,15,ADCWT,99.6,641075,99.8,168.402,154.6485261,1,RBT-CC-2017-KMA,i,WIDNR,1,
20190305,2018,4,4,MI,WI,MENOMINEE RIVER,MARINETTE,45.102,-87.629,703,WM1,,RBT,GA,3685,2017,y,16,ADCWT,99.6,641075,99.8,168.91,162.8117914,1,RBT-GA-2017-KM,i,WIDNR,2,
20190306,2018,4,4,MI,WI,PESHTIGO RIVER,MARINETTE,45.0344,-87.7238,803,WM1,,RBT,GA,3663,2017,y,16,ADCWT,99.6,641075,99.8,163.068,149.6598639,1,RBT-GA-2017-KM,i,WIDNR,2,
20190307,2018,4,5,MI,WI,OCONTO RIVER,OCONTO,44.8574,-88.0494,802,WM1,,RBT,GA,3869,2017,y,16,ADCWT,99.6,641075,99.8,168.148,175.5102041,1,RBT-GA-2017-KM,i,WIDNR,2,
20190389,2018,3,22,MI,MI,"Kalamazoo River, KALAMAZOO RIVER Allegan Dam",,,,2211,MM8,,RBT,MI,18375,2017,Y,,ADCWT,92,641059,95,189,1204.1,,P-RBT-MI-W-2017-LM-WL-SLM,u,MIDNR,,State Plant
20190390,2018,3,22,MI,MI,"Kalamazoo River, KALAMAZOO RIVER Allegan Dam",,,,2211,MM8,,RBT,MI,4999,2017,Y,,ADCWT,92,641059,95,189,327.6,,P-RBT-MI-W-2017-LM-WL-SLM,u,MIDNR,,State Plant
20190391,2018,3,22,MI,MI,"Paw Paw River, PAW PAW RIVER",,,,2509,MM8,,RBT,MI,9274,2017,Y,,ADCWT,92,641059,95,189,607.7,,P-RBT-MI-W-2017-LM-WL-SLM,u,MIDNR,,State Plant
20190392,2018,3,27,MI,MI,"Black River (South Haven), SOUTH HAVEN",,,,2311,MM8,,RBT,MI,20074,2017,Y,,ADCWT,92,641059,95,185,1230.15,,P-RBT-MI-W-2017-LM-WL-SLM,u,MIDNR,,State Plant
20190393,2018,3,27,MI,MI,"Bear River, Sheridan Road",,,,519,MM3,,RBT,MI,5200,2017,Y,,ADCWT,,641064,94,198,393.9,,P-RBT-MI-W-2017-LM-TH-CLM,u,MIDNR,,State Plant
20190394,2018,3,27,MI,MI,"Jordan River, JORDAN RIVER",,,,616,MM3,,RBT,MI,8200,2017,Y,,ADCWT,,641064,94,198,621.2,,P-RBT-MI-W-2017-LM-TH-CLM,u,MIDNR,,State Plant
20190395,2018,3,28,MI,MI,"Galien River, RED ARROW HWY",,,,2708,MM8,,RBT,MI,9525,2017,Y,,ADCWT,92,641059,95,182,559,,P-RBT-MI-W-2017-LM-WL-SLM,u,MIDNR,,State Plant
20190396,2018,3,28,MI,MI,"Galien River, RED ARROW HWY",,,,2708,MM8,,RBT,MI,1699,2017,Y,,AD,91,,,188,110.1,,P-RBT-MI-W-2017-LM-WL-AD,u,MIDNR,,State Plant
20190397,2018,3,28,MI,MI,"Boyne River, BOYNE RIVER",,,,616,MM3,,RBT,MI,8700,2017,Y,,ADCWT,,641064,94,201,690.5,,P-RBT-MI-W-2017-LM-TH-CLM,u,MIDNR,,State Plant
20190398,2018,3,28,MI,MI,"Boardman River, WEIR",,,,915,MM4,,RBT,MI,17988,2017,Y,,ADCWT,,641064,94,201,1427.6,,P-RBT-MI-W-2017-LM-TH-CLM,u,MIDNR,,State Plant
20190399,2018,4,2,MI,MI,"Lake Michigan, EMPIRE",,,,912,MM5,,BNT,WR,3000,2017,Y,,NO,,,,173,216.8,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190400,2018,4,2,MI,MI,"Lake Michigan, Platte Bay River Mouth",,,,912,MM5,,BNT,WR,9000,2017,Y,,NO,,,,173,650.4,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190401,2018,4,2,MI,MI,"Lake Michigan, Platte Bay River Mouth",,,,912,MM5,,BNT,WR,9000,2017,Y,,NO,,,,173,650.4,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190402,2018,4,2,MI,MI,"Lake Michigan, Platte Bay River Mouth",,,,912,MM5,,BNT,WR,12000,2017,Y,,NO,,,,173,867.2,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190403,2018,4,5,MI,MI,"Lake Michigan, GLEN ARBOR",,,,813,MM5,,BNT,WR,8250,2017,Y,,NO,,,,178,640,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190404,2018,4,5,MI,MI,"Lake Michigan, GLEN ARBOR",,,,813,MM5,,BNT,WR,8250,2017,Y,,NO,,,,178,640.3,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190405,2018,4,9,MI,MI,"Lake Michigan, ARCADIA",,,,1111,MM6,,BNT,WR,8250,2017,Y,,NO,,,,178,646,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190406,2018,4,9,MI,MI,"Lake Michigan, ARCADIA",,,,1111,MM6,,BNT,WR,8250,2017,Y,,NO,,,,178,646,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190407,2018,4,9,MI,MI,"Saint Joseph River, SHAMROCK PARK",,,,2509,MM8,,COS,MI,43500,2017,Y,,NO,,,,137,1460.7,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190408,2018,4,9,MI,MI,"Rogue River, JERICO RD.",,,,1911,MM7,,RBT,MI,14939,2017,Y,,ADCWT,96.7,641060,96.3,193,1048.36,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190409,2018,4,9,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,RBT,MI,28836,2017,Y,,AD,,,,188,1884.7,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190410,2018,4,9,MI,MI,"Rogue River, JERICO RD.",,,,1911,MM7,,RBT,MI,14935,2017,Y,,ADCWT,96.7,641060,96.3,193,1047.35,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190411,2018,4,9,MI,MI,"Rabbit River, 135th Street",,,,2111,MM8,,RBT,MI,11363,2017,Y,,AD,,,,188,742.7,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190412,2018,4,9,MI,MI,"Rabbit River, 135th Street",,,,2111,MM8,,RBT,MI,11363,2017,Y,,AD,,,,188,742.7,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190413,2018,4,9,MI,MI,"Galien River, RED ARROW HWY",,,,2708,MM8,,COS,MI,21700,2017,Y,,NO,,,,137,728.72,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190414,2018,4,10,MI,MI,"Betsie River, COAST GUARD STATION",,,,1011,MM5,,BNT,WR,8434,2017,Y,,NO,,,,176,629.2,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190415,2018,4,10,MI,MI,"Saint Joseph River, SHAMROCK PARK",,,,2509,MM8,,COS,MI,43500,2017,Y,,NO,,,,144,1689.32,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190416,2018,4,10,MI,MI,"Grand River, LANSING BT LAUNCH",,,,1911,MM7,,RBT,MI,23153,2017,Y,,ADCWT,96.7,641060,96.3,189,1509.35,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190417,2018,4,10,MI,MI,"Betsie River, COAST GUARD STATION",,,,1011,MM5,,BNT,WR,6324,2017,Y,,NO,,,,174,465.3,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190418,2018,4,10,MI,MI,"Betsie River, COAST GUARD STATION",,,,1011,MM5,,BNT,WR,10540,2017,Y,,NO,,,,175,781.8,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190419,2018,4,10,MI,MI,"Crockery Creek, RAVENNA PARK",,,,1911,MM7,,RBT,MI,5398,2017,Y,,ADCWT,97,641060,96.3,189,351.85,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190420,2018,4,10,MI,MI,"Flat River, MAIN ST.",,,,1911,MM7,,RBT,MI,5411,2017,Y,,ADCWT,97,641060,96.3,189,352.7,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190421,2018,4,10,MI,MI,"Red Cedar River, MSU Campus",,,,1911,MM7,,RBT,MI,3300,2017,Y,,ADCWT,97,641060,96.3,189,215.1,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190422,2018,4,10,MI,MI,"Betsie River, BLACK BRIDGE",,,,1011,MM5,,RBT,MI,10100,2017,Y,,ADCWT,97,641065,97,207,855.9,,P-RBT-MI-W-2017-LM-TH-BP,u,MIDNR,,State Plant
20190423,2018,4,10,MI,MI,"Betsie River, BLACK BRIDGE",,,,1011,MM5,,RBT,MI,10100,2017,Y,,ADCWT,97,641065,97,207,855.9,,P-RBT-MI-W-2017-LM-TH-BP,u,MIDNR,,State Plant
20190424,2018,4,10,MI,MI,"Grand River, LYONS",,,,1911,MM7,,COS,MI,30000,2017,Y,,NO,,,,144,1165.04,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190425,2018,4,10,MI,MI,"Prairie Creek, NICKLE PLATE RD.",,,,1911,MM7,,RBT,MI,5385,2017,Y,,AD,,,,189,351.05,,P-RBT-MI-W-2017-LM-WL-AD,u,MIDNR,,State Plant
20190426,2018,4,10,MI,MI,"Fish Creek, STOUDT RD",,,,1911,MM7,,RBT,MI,2155,2017,Y,,ADCWT,96.7,641060,96.3,189,140.45,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190427,2018,4,10,MI,MI,"Fish Creek, STOUDT RD",,,,1911,MM7,,RBT,MI,1315,2017,Y,,AD,91,,,189,85.75,,P-RBT-MI-W-2017-LM-WL-AD,u,MIDNR,,State Plant
20190428,2018,4,11,MI,MI,"Bear River, Sheridan Road",,,,519,MM3,,BNT,WR,1000,2017,Y,,NO,,,,180,81.3,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190429,2018,4,11,MI,MI,"Saint Joseph River, SHAMROCK PARK",,,,2509,MM8,,COS,MI,43000,2017,Y,,NO,,,,139,1487.37,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190430,2018,4,11,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,RBT,MI,11164,2017,Y,,AD,,,,180,645.3,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190431,2018,4,12,MI,MI,"Saint Joseph River, SHAMROCK PARK",,,,2509,MM8,,RBT,MI,15217,2017,Y,,ADCWT,98,641057,97,201,1205.7,,P-RBT-MI-W-2017-LM-WL-St.Joe-INDEX,u,MIDNR,,State Plant
20190432,2018,4,12,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,13183,2017,Y,,NO,,,,137,436.81,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190433,2018,4,12,MI,MI,"Grand River, LANSING BT LAUNCH",,,,1911,MM7,,COS,MI,49500,2017,Y,,NO,,,,137,1640.7,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190434,2018,4,12,MI,MI,"Saint Joseph River, INDIANA-LINCOLN PARK",,,,2509,MM8,,RBT,MI,15678,2017,Y,,ADCWT,98,641057,97,192,1086.5,,P-RBT-MI-W-2017-LM-WL-St.Joe-INDEX,u,MIDNR,,State Plant
20190435,2018,4,12,MI,MI,"Rogue River, JERICO RD.",,,,1911,MM7,,COS,MI,24800,2017,Y,,NO,,,,136.6,822,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190436,2018,4,12,MI,MI,"Saint Joseph River, SHAMROCK PARK",,,,2509,MM8,,RBT,MI,15057,2017,Y,,ADCWT,98,641057,97,192,1043.45,,P-RBT-MI-W-2017-LM-WL-St.Joe-INDEX,u,MIDNR,,State Plant
20190437,2018,4,13,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,82087,2017,Y,,NO,,,,141,2996.72,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190438,2018,4,18,MI,MI,"Grand River, LYONS",,,,1911,MM7,,COS,MI,56250,2017,Y,,NO,,,,138,1881.9,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190439,2018,4,20,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,RBT,SK,30972,2017,Y,,ADCWTRV,94,641008,97.3,189,2330.47,,P-RBT-SK-W-2016-BO-WL,u,MIDNR,,State Plant
20190440,2018,4,23,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,113125,2017,Y,,NO,,,,143,4396.06,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190441,2018,4,23,MI,MI,"Grand River, LYONS",,,,1911,MM7,,COS,MI,56250,2017,Y,,NO,,,,140,2001.07,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190442,2018,4,23,MI,MI,"Muskegon River, PINE STREET",,,,1810,MM7,,RBT,MI,17195,2017,Y,,ADCWT,92.2,590139,92.2,190,1149.3,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190443,2018,4,23,MI,MI,"Muskegon River, PINE STREET",,,,1810,MM7,,RBT,MI,716,2017,Y,,ADCWT,92.2,640210,92.2,190,47.9,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190444,2018,4,23,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,RBT,MI,10000,2017,Y,,ADCWT,97,641065,97,212,943.4,,P-RBT-MI-W-2017-LM-TH-BP,u,MIDNR,,State Plant
20190445,2018,4,23,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,RBT,MI,8950,2017,Y,,ADCWT,97,641065,97,212,844.3,,P-RBT-MI-W-2017-LM-TH-BP,u,MIDNR,,State Plant
20190446,2018,4,24,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,COS,MI,29000,2017,Y,,NO,,,,146,1169.83,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190447,2018,4,24,MI,MI,"Lake Michigan, L TRAVERSE BAY-PETOSKEY",,,,519,MM3,,BNT,WR,10000,2017,Y,,NO,,,,184,856.2,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190448,2018,4,24,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,62473,2017,Y,,NO,,,,143,2450.65,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190449,2018,4,24,MI,MI,"Grand River, LYONS",,,,1911,MM7,,COS,MI,56250,2017,Y,,NO,,,,147,2147.77,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190450,2018,4,24,MI,MI,"Lake Michigan, L TRAVERSE BAY-PETOSKEY",,,,519,MM3,,BNT,WR,10000,2017,Y,,NO,,,,188,914,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190451,2018,4,24,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,COS,MI,29000,2017,Y,,NO,,,,146,1169.83,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190452,2018,4,24,MI,MI,"Lake Michigan, Leland Harbor",,,,714,MM5,,BNT,WR,10163,2017,Y,,NO,,,,185,885.2,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190453,2018,4,24,MI,MI,"Lake Michigan, Leland Harbor",,,,714,MM5,,BNT,WR,10000,2017,Y,,NO,,,,184,856.8,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190454,2018,4,24,MI,MI,"Muskegon River, PINE STREET",,,,1810,MM7,,RBT,MI,9593,2017,Y,,ADCWT,90.2,590139,92.2,189,632,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190455,2018,4,24,MI,MI,"Muskegon River, PINE STREET",,,,1810,MM7,,RBT,MI,400,2017,Y,,ADCWT,90.2,640210,92.2,189,26.3,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190456,2018,4,24,MI,MI,"South Branch White River, GARFIELD RD",,,,1710,MM7,,RBT,MI,7808,2017,Y,,ADCWT,90.2,590139,92.2,189,514.4,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190457,2018,4,24,MI,MI,"South Branch White River, GARFIELD RD",,,,1710,MM7,,RBT,MI,325,2017,Y,,ADCWT,90.2,640210,92.2,189,21.4,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190458,2018,4,25,MI,MI,"Big Sable River, STATE PARK",,,,1410,MM6,,COS,MI,50000,2017,Y,,NO,,,,141,1824.82,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190459,2018,4,25,MI,MI,"White Lake Channel, MONTAGUE",,,,1710,MM7,,BNT,WR,10450,2017,Y,,NO,,,,155.7,515,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190460,2018,4,25,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,40457,2017,Y,,NO,,,,141,1476.53,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190461,2018,4,25,MI,MI,"White Lake Channel, MONTAGUE",,,,1710,MM7,,BNT,WR,10450,2017,Y,,NO,,,,155.7,514.8,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190462,2018,4,25,MI,MI,"North Branch Pentwater River, N BR PENTWATER RIVER",,,,1510,MM6,,RBT,MI,3516,2017,Y,,ADCWT,90.2,590139,92.2,187,223.4,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190463,2018,4,25,MI,MI,"North Branch Pentwater River, N BR PENTWATER RIVER",,,,1510,MM6,,RBT,MI,146,2017,Y,,ADCWT,90.2,640201,92.2,187,9.3,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190464,2018,4,25,MI,MI,"Pentwater River, 72ND AVE.",,,,1510,MM6,,RBT,MI,3505,2017,Y,,ADCWT,90.2,590139,92.2,187,222.7,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190465,2018,4,25,MI,MI,"Pentwater River, 72ND AVE.",,,,1510,MM6,,RBT,MI,146,2017,Y,,ADCWT,90.2,640201,92.2,187,9.3,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190466,2018,4,25,MI,MI,"Big S Br Pere Marquette River, WASHINGTON ROAD BRIDGE",,,,1410,MM6,,RBT,MI,10475,2017,Y,,ADCWT,95.1,590139,97.5,188,672.8,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190467,2018,4,26,MI,MI,"Boardman River, US-31(MOUTH)",,,,915,MM4,,COS,MI,50000,2017,Y,,NO,,,,144,1946.28,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190468,2018,4,26,MI,MI,"Lake Michigan - Ludington Harbor, CAR FERRY",,,,1410,MM6,,BNT,WR,15400,2017,Y,,NO,,,,161.5,846,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190469,2018,4,26,MI,MI,"Lake Michigan - Ludington Harbor, CAR FERRY",,,,1410,MM6,,BNT,WR,15400,2017,Y,,NO,,,,161.5,846,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190470,2018,4,26,MI,MI,"Lake Michigan - Ludington Harbor, CAR FERRY",,,,1410,MM6,,BNT,SR,30800,2017,Y,,NO,,,,121.7,652.4,,P-BNT-SR-D-16-OD-HA,u,MIDNR,,State Plant
20190471,2018,4,26,MI,MI,"Boardman River, US-31(MOUTH)",,,,915,MM4,,COS,MI,50000,2017,Y,,NO,,,,144,1946.28,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190472,2018,4,26,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,RBT,MI,40373,2017,Y,,ADCWT,99,641056,94.7,189,2640.45,,P-RBT-MI-W-2017-LM-WL-MANISTEE-INDEX,u,MIDNR,,State Plant
20190473,2018,4,26,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,RBT,MI,13984,2017,Y,,ADCWT,99,641056,94.7,189,914.6,,P-RBT-MI-W-2017-LM-WL-MANISTEE-INDEX,u,MIDNR,,State Plant
20190474,2018,4,27,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,138936,2017,Y,,NO,,,,145,5511.73,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190475,2018,4,27,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,COS,MI,29000,2017,Y,,NO,,,,145,1142.63,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190476,2018,4,27,MI,MI,"Muskegon River, PINE STREET",,,,1810,MM7,,RBT,MI,29000,2017,Y,,ADCWT,95.1,590139,97.5,186,1805.75,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190477,2018,4,28,MI,MI,"Sportsmen Club Rearing Pond, SPORTSMENS CLUB R.P.",,,,2509,MM8,,RBT,MI,23449,2017,Y,,ADCWT,100,641062,,140,627,,P-RBT-MI-W-2017-LM-WL-AD,u,MIDNR,,State Plant
20190478,2018,4,30,MI,MI,"South Branch White River, GARFIELD RD",,,,1710,MM7,,RBT,MI,15769,2017,Y,,ADCWT,95.1,590139,97.5,186,981.85,,P-RBT-MI-W-2017-LM-WL-CLM,u,MIDNR,,State Plant
20190479,2018,5,1,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,180979,2017,Y,,NO,,,,148,7607.46,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190480,2018,5,2,MI,MI,"Betsie River, COAST GUARD STATION",,,,1011,MM5,,BNT,SR,25300,2017,Y,,NO,,,,127.8,620.1,,P-BNT-SR-D-16-OD-HA,u,MIDNR,,State Plant
20190481,2018,5,2,MI,MI,"Elk River, ELK RIVER",,,,816,MM4,,BNT,SR,16000,2017,Y,,NO,,,,127.8,392,,P-BNT-SR-D-16-OD-HA,u,MIDNR,,State Plant
20190482,2018,5,3,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,90401,2017,Y,,NO,,,,147,3759.52,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190483,2018,5,3,MI,MI,"Manistee River, MANISTEE",,,,1211,MM6,,BNT,SR,16500,2017,Y,,NO,,,,136.2,489.2,,P-BNT-SR-D-16-OD-HA,u,MIDNR,,State Plant
20190484,2018,5,3,MI,MI,"Manistee River, MANISTEE",,,,1211,MM6,,BNT,WR,16500,2017,Y,,NO,,,,171.4,1085.6,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190485,2018,5,4,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,30000,2017,Y,,NO,,,,148,1270.65,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190486,2018,5,7,MI,MI,"Lake Michigan, L B DENOC-FARMERS DOCK",,,,307,MM1,,BNT,WR,10000,2017,Y,,NO,,,,190,958,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190487,2018,5,7,MI,MI,"Lake Michigan, L B DENOC-FARMERS DOCK",,,,307,MM1,,BNT,WR,10000,2017,Y,,NO,,,,190,958,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190488,2018,5,7,MI,MI,"Little Manistee River, Little Manistee Wier",,,,1211,MM6,,CHS,MI,27000,2018,SF,,ADCWT,99.4,590145,94.8,100,250,,P-CHS-MI-W-2017-LM-WL,u,MIDNR,,State Plant
20190489,2018,5,8,MI,MI,"Lake Michigan, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,WR,8750,2017,Y,,NO,,,,188,802.4,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190490,2018,5,8,MI,MI,"Lake Michigan, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,WR,8750,2017,Y,,NO,,,,188,802.4,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190491,2018,5,8,MI,MI,"Fish Creek, STOUDT RD",,,,1911,MM7,,RBT,MI,1729,2017,Y,,AD,97.8,,,190,115.25,,P-RBT-MI-W-2017-LM-WL-AD,u,MIDNR,,State Plant
20190492,2018,5,8,MI,MI,"Fish Creek, STOUDT RD",,,,1911,MM7,,RBT,MI,202,2017,Y,,ADCWT,96.7,641060,96.3,169,9.5,,P-RBT-MI-W-2017-LM-WL-GR,u,MIDNR,,State Plant
20190493,2018,5,9,MI,MI,"Kalamazoo River, SAUGATUCK - Net Pen",,,,2111,MM8,,CHS,MI,74621,2018,SF,,AD,,,,98,623.4,,P-CHS-MI-W-2017-LM-WL,u,MIDNR,,State Plant
20190494,2018,5,9,MI,MI,"Black River (South Haven), SOUTH HAVEN NET PEN",,,,2311,MM8,,CHS,MI,74612,2018,SF,,AD,,,,92,526.5,,P-CHS-MI-W-2017-LM-WL,u,MIDNR,,State Plant
20190495,2018,5,9,MI,MI,"Lake Macatawa, Holland Net Pen",,,,2111,MM8,,CHS,MI,39953,2018,SF,,AD,,,,104,418.4,,P-CHS-MI-W-2017-LM-WL,u,MIDNR,,State Plant
20190496,2018,5,9,MI,MI,"Platte River, HATCHERY",,,,912,MM5,,COS,MI,33935,2017,Y,,NO,,,,146,1378.35,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190497,2018,5,9,MI,MI,"Pentwater River, PENTWATER CHANNEL",,,,1510,MM6,,BNT,WR,10450,2017,Y,,NO,,,,158.1,555.8,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190498,2018,5,9,MI,MI,"Brevoort River, BREVOORT RIVER",,,,219,MM3,,RBT,MI,8400,2017,Y,,ADCWT,97,641015,93,207,717.9,,P-RBT-MI-W-2017-LM-TH-NLM,u,MIDNR,,State Plant
20190499,2018,5,9,MI,MI,"Lake Michigan, L B DENOC-ESCANABA YACHT HRBR",,,,306,MM1,,COS,MI,26500,2017,Y,,NO,,,,146,1077.24,,P-COS-MI-W-2016-PL,u,MIDNR,,State Plant
20190500,2018,5,9,MI,MI,"Pentwater River, PENTWATER CHANNEL",,,,1510,MM6,,BNT,WR,10450,2017,Y,,NO,,,,158.1,555.8,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190501,2018,5,10,MI,MI,"East Branch Whitefish River, E BR WHITEFISH RIVER",,,,206,MM1,,RBT,MI,12500,2017,Y,,AD,,,,191,856.2,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190502,2018,5,11,MI,MI,"Boardman River, Boardman River Net Pen",,,,915,MM4,,CHS,MI,75000,2018,SF,,AD,,,,88,459.55,,P-CHS-MI-W-2017-LM-PL,u,MIDNR,,State Plant
